,Uninformed Prior Error,ML Pipeline Error
0,2.9400268892638595,3.260028390659966
1,0.30892052713710516,1.6937920654215421
2,4.67003809589537,0.6303496308158394
3,1.82846201743566,0.26717172840301373
4,0.8758629342318338,1.7604224834232118
5,4.320771253616611,4.015939201101448
6,5.034959749792947,0.6303496308158394
7,4.649623096388096,0.47220807629623707
8,4.86064234685959,3.7089871250935422
9,4.523638441866616,1.3053513694466234
